Order,Customer Id,Product,Region,OrderDate,Quantity,UnitPrice,Total Revenue,Total Revnue by Region
1011,Cus1487,Jacket,East,11/30/2023,6,35,210," 2,432,755.00 "
1012,Cus1188,Gloves,West,12/31/2023,5,20,100," 1,502,140.00 "
1013,Cus1245,Shirt,North,1/31/2024,8,50,400," 1,936,450.00 "
1014,Cus1436,Shoes,South,2/29/2024,10,60,600," 4,642,240.00 "
1015,Cus1211,Hat,East,3/31/2024,11,10,110," 2,432,545.00 "
1016,Cus1164,Socks,West,4/30/2024,4,20,80," 1,502,040.00 "
1017,Cus1098,Jacket,North,5/31/2024,3,30,90," 1,936,050.00 "
1018,Cus1500,Gloves,South,6/30/2024,12,25,300," 4,641,640.00 "
1019,Cus1409,Shoes,East,7/31/2024,5,15,75," 2,432,435.00 "
1020,Cus1277,Hat,West,8/31/2024,7,50,350," 1,501,960.00 "
1001,Cus1255,Shirt,North,1/31/2023,5,20,100," 1,935,960.00 "
1002,Cus1436,Shoes,South,2/28/2023,10,50,500," 4,641,340.00 "
1003,Cus1126,Hat,East,3/31/2023,7,15,105," 2,432,360.00 "
1004,Cus1481,Socks,West,4/30/2023,3,5,15," 1,501,610.00 "
1005,Cus1020,Jacket,North,5/31/2023,2,60,120," 1,935,860.00 "
1006,Cus1224,Gloves,South,6/30/2023,8,25,200," 4,640,840.00 "
1007,Cus1159,Shirt,East,7/31/2023,12,40,480," 2,432,255.00 "
1008,Cus1216,Shoes,West,8/31/2023,4,15,60," 1,501,595.00 "
1009,Cus1409,Hat,North,9/30/2023,7,10,70," 1,935,740.00 "
1010,Cus1155,Socks,South,10/31/2023,9,30,270," 4,640,640.00 "
1011,Cus1275,Jacket,East,11/30/2023,6,35,210," 2,431,775.00 "
1012,Cus1137,Gloves,West,12/31/2023,5,20,100," 1,501,535.00 "
1013,Cus1062,Shirt,North,1/31/2024,8,50,400," 1,935,670.00 "
1014,Cus1126,Shoes,South,2/29/2024,10,60,600," 4,640,370.00 "
1015,Cus1477,Hat,East,3/31/2024,11,10,110," 2,431,565.00 "
1016,Cus1361,Socks,West,4/30/2024,4,20,80," 1,501,435.00 "
1017,Cus1492,Jacket,North,5/31/2024,3,30,90," 1,935,270.00 "
1018,Cus1171,Gloves,South,6/30/2024,12,25,300," 4,639,770.00 "
1019,Cus1114,Shoes,East,7/31/2024,5,15,75," 2,431,455.00 "
1020,Cus1492,Hat,West,8/31/2024,7,50,350," 1,501,355.00 "
1001,Cus1165,Shirt,North,1/31/2023,5,20,100," 1,935,180.00 "
1002,Cus1122,Shoes,South,2/28/2023,10,50,500," 4,639,470.00 "
1003,Cus1067,Hat,East,3/31/2023,7,15,105," 2,431,380.00 "
1004,Cus1267,Socks,West,4/30/2023,3,5,15," 1,501,005.00 "
1005,Cus1322,Jacket,North,5/31/2023,2,60,120," 1,935,080.00 "
1006,Cus1002,Gloves,South,6/30/2023,8,25,200," 4,638,970.00 "
1007,Cus1117,Shirt,East,7/31/2023,12,40,480," 2,431,275.00 "
1008,Cus1197,Shoes,West,8/31/2023,4,15,60," 1,500,990.00 "
1009,Cus1190,Hat,North,9/30/2023,7,10,70," 1,934,960.00 "
1010,Cus1302,Socks,South,10/31/2023,9,30,270," 4,638,770.00 "
1011,Cus1174,Jacket,East,11/30/2023,6,35,210," 2,430,795.00 "
1012,Cus1400,Gloves,West,12/31/2023,5,20,100," 1,500,930.00 "
1013,Cus1336,Shirt,North,1/31/2024,8,50,400," 1,934,890.00 "
1014,Cus1245,Shoes,South,2/29/2024,10,60,600," 4,638,500.00 "
1015,Cus1221,Hat,East,3/31/2024,11,10,110," 2,430,585.00 "
1016,Cus1117,Socks,West,4/30/2024,4,20,80," 1,500,830.00 "
1017,Cus1334,Jacket,North,5/31/2024,3,30,90," 1,934,490.00 "
1018,Cus1108,Gloves,South,6/30/2024,12,25,300," 4,637,900.00 "
1019,Cus1291,Shoes,East,7/31/2024,5,15,75," 2,430,475.00 "
1020,Cus1446,Hat,West,8/31/2024,7,50,350," 1,500,750.00 "
1001,Cus1292,Shirt,North,1/31/2023,5,20,100," 1,934,400.00 "
1002,Cus1300,Shoes,South,2/28/2023,10,50,500," 4,637,600.00 "
1003,Cus1154,Hat,East,3/31/2023,7,15,105," 2,430,400.00 "
1004,Cus1213,Socks,West,4/30/2023,3,5,15," 1,500,400.00 "
1005,Cus1074,Jacket,North,5/31/2023,2,60,120," 1,934,300.00 "
1006,Cus1376,Gloves,South,6/30/2023,8,25,200," 4,637,100.00 "
1007,Cus1327,Shirt,East,7/31/2023,12,40,480," 2,430,295.00 "
1008,Cus1103,Shoes,West,8/31/2023,4,15,60," 1,500,385.00 "
1009,Cus1476,Hat,North,9/30/2023,7,10,70," 1,934,180.00 "
1010,Cus1395,Socks,South,10/31/2023,9,30,270," 4,636,900.00 "
1011,Cus1282,Jacket,East,11/30/2023,6,35,210," 2,429,815.00 "
1012,Cus1470,Gloves,West,12/31/2023,5,20,100," 1,500,325.00 "
1013,Cus1249,Shirt,North,1/31/2024,8,50,400," 1,934,110.00 "
1014,Cus1064,Shoes,South,2/29/2024,10,60,600," 4,636,630.00 "
1015,Cus1321,Hat,East,3/31/2024,11,10,110," 2,429,605.00 "
1016,Cus1031,Socks,West,4/30/2024,4,20,80," 1,500,225.00 "
1017,Cus1213,Jacket,North,5/31/2024,3,30,90," 1,933,710.00 "
1018,Cus1406,Gloves,South,6/30/2024,12,25,300," 4,636,030.00 "
1019,Cus1026,Shoes,East,7/31/2024,5,15,75," 2,429,495.00 "
1020,Cus1436,Hat,West,8/31/2024,7,50,350," 1,500,145.00 "
1001,Cus1021,Shirt,North,1/31/2023,5,20,100," 1,933,620.00 "
1002,Cus1219,Shoes,South,2/28/2023,10,50,500," 4,635,730.00 "
1003,Cus1499,Hat,East,3/31/2023,7,15,105," 2,429,420.00 "
1004,Cus1486,Socks,West,4/30/2023,3,5,15," 1,499,795.00 "
1005,Cus1457,Jacket,North,5/31/2023,2,60,120," 1,933,520.00 "
1006,Cus1032,Gloves,South,6/30/2023,8,25,200," 4,635,230.00 "
1007,Cus1169,Shirt,East,7/31/2023,12,40,480," 2,429,315.00 "
1008,Cus1018,Shoes,West,8/31/2023,4,15,60," 1,499,780.00 "
1009,Cus1159,Hat,North,9/30/2023,7,10,70," 1,933,400.00 "
1010,Cus1190,Socks,South,10/31/2023,9,30,270," 4,635,030.00 "
1011,Cus1375,Jacket,East,11/30/2023,6,35,210," 2,428,835.00 "
1012,Cus1227,Gloves,West,12/31/2023,5,20,100," 1,499,720.00 "
1013,Cus1041,Shirt,North,1/31/2024,8,50,400," 1,933,330.00 "
1014,Cus1443,Shoes,South,2/29/2024,10,60,600," 4,634,760.00 "
1015,Cus1216,Hat,East,3/31/2024,11,10,110," 2,428,625.00 "
1016,Cus1081,Socks,West,4/30/2024,4,20,80," 1,499,620.00 "
1017,Cus1160,Jacket,North,5/31/2024,3,30,90," 1,932,930.00 "
1018,Cus1261,Gloves,South,6/30/2024,12,25,300," 4,634,160.00 "
1019,Cus1133,Shoes,East,7/31/2024,5,15,75," 2,428,515.00 "
1020,Cus1484,Hat,West,8/31/2024,7,50,350," 1,499,540.00 "
1001,Cus1258,Shirt,North,1/31/2023,5,20,100," 1,932,840.00 "
1002,Cus1428,Shoes,South,2/28/2023,10,50,500," 4,633,860.00 "
1003,Cus1256,Hat,East,3/31/2023,7,15,105," 2,428,440.00 "
1004,Cus1207,Socks,West,4/30/2023,3,5,15," 1,499,190.00 "
1005,Cus1498,Jacket,North,5/31/2023,2,60,120," 1,932,740.00 "
1006,Cus1042,Gloves,South,6/30/2023,8,25,200," 4,633,360.00 "
1007,Cus1195,Shirt,East,7/31/2023,12,40,480," 2,428,335.00 "
1008,Cus1321,Shoes,West,8/31/2023,4,15,60," 1,499,175.00 "
1009,Cus1009,Hat,North,9/30/2023,7,10,70," 1,932,620.00 "
1010,Cus1085,Socks,South,10/31/2023,9,30,270," 4,633,160.00 "
1011,Cus1371,Jacket,East,11/30/2023,6,35,210," 2,427,855.00 "
1012,Cus1197,Gloves,West,12/31/2023,5,20,100," 1,499,115.00 "
1013,Cus1089,Shirt,North,1/31/2024,8,50,400," 1,932,550.00 "
1014,Cus1141,Shoes,South,2/29/2024,10,60,600," 4,632,890.00 "
1015,Cus1286,Hat,East,3/31/2024,11,10,110," 2,427,645.00 "
1016,Cus1449,Socks,West,4/30/2024,4,20,80," 1,499,015.00 "
1017,Cus1235,Jacket,North,5/31/2024,3,30,90," 1,932,150.00 "
1018,Cus1047,Gloves,South,6/30/2024,12,25,300," 4,632,290.00 "
1019,Cus1253,Shoes,East,7/31/2024,5,15,75," 2,427,535.00 "
1020,Cus1288,Hat,West,8/31/2024,7,50,350," 1,498,935.00 "
1001,Cus1156,Shirt,North,1/31/2023,5,20,100," 1,932,060.00 "
1002,Cus1442,Shoes,South,2/28/2023,10,50,500," 4,631,990.00 "
1003,Cus1496,Hat,East,3/31/2023,7,15,105," 2,427,460.00 "
1004,Cus1007,Socks,West,4/30/2023,3,5,15," 1,498,585.00 "
1005,Cus1095,Jacket,North,5/31/2023,2,60,120," 1,931,960.00 "
1006,Cus1338,Gloves,South,6/30/2023,8,25,200," 4,631,490.00 "
1007,Cus1368,Shirt,East,7/31/2023,12,40,480," 2,427,355.00 "
1008,Cus1318,Shoes,West,8/31/2023,4,15,60," 1,498,570.00 "
1009,Cus1486,Hat,North,9/30/2023,7,10,70," 1,931,840.00 "
1010,Cus1141,Socks,South,10/31/2023,9,30,270," 4,631,290.00 "
1011,Cus1182,Jacket,East,11/30/2023,6,35,210," 2,426,875.00 "
1012,Cus1086,Gloves,West,12/31/2023,5,20,100," 1,498,510.00 "
1013,Cus1333,Shirt,North,1/31/2024,8,50,400," 1,931,770.00 "
1014,Cus1333,Shoes,South,2/29/2024,10,60,600," 4,631,020.00 "
1015,Cus1332,Hat,East,3/31/2024,11,10,110," 2,426,665.00 "
1016,Cus1497,Socks,West,4/30/2024,4,20,80," 1,498,410.00 "
1017,Cus1129,Jacket,North,5/31/2024,3,30,90," 1,931,370.00 "
1018,Cus1033,Gloves,South,6/30/2024,12,25,300," 4,630,420.00 "
1019,Cus1445,Shoes,East,7/31/2024,5,15,75," 2,426,555.00 "
1020,Cus1325,Hat,West,8/31/2024,7,50,350," 1,498,330.00 "
1001,Cus1088,Shirt,North,1/31/2023,5,20,100," 1,931,280.00 "
1002,Cus1176,Shoes,South,2/28/2023,10,50,500," 4,630,120.00 "
1003,Cus1380,Hat,East,3/31/2023,7,15,105," 2,426,480.00 "
1004,Cus1277,Socks,West,4/30/2023,3,5,15," 1,497,980.00 "
1005,Cus1498,Jacket,North,5/31/2023,2,60,120," 1,931,180.00 "
1006,Cus1215,Gloves,South,6/30/2023,8,25,200," 4,629,620.00 "
1007,Cus1262,Shirt,East,7/31/2023,12,40,480," 2,426,375.00 "
1008,Cus1003,Shoes,West,8/31/2023,4,15,60," 1,497,965.00 "
1009,Cus1044,Hat,North,9/30/2023,7,10,70," 1,931,060.00 "
1010,Cus1323,Socks,South,10/31/2023,9,30,270," 4,629,420.00 "
1011,Cus1388,Jacket,East,11/30/2023,6,35,210," 2,425,895.00 "
1012,Cus1020,Gloves,West,12/31/2023,5,20,100," 1,497,905.00 "
1013,Cus1311,Shirt,North,1/31/2024,8,50,400," 1,930,990.00 "
1014,Cus1322,Shoes,South,2/29/2024,10,60,600," 4,629,150.00 "
1015,Cus1251,Hat,East,3/31/2024,11,10,110," 2,425,685.00 "
1016,Cus1008,Socks,West,4/30/2024,4,20,80," 1,497,805.00 "
1017,Cus1236,Jacket,North,5/31/2024,3,30,90," 1,930,590.00 "
1018,Cus1354,Gloves,South,6/30/2024,12,25,300," 4,628,550.00 "
1019,Cus1170,Shoes,East,7/31/2024,5,15,75," 2,425,575.00 "
1020,Cus1498,Hat,West,8/31/2024,7,50,350," 1,497,725.00 "
1001,Cus1375,Shirt,North,1/31/2023,5,20,100," 1,930,500.00 "
1002,Cus1409,Shoes,South,2/28/2023,10,50,500," 4,628,250.00 "
1003,Cus1324,Hat,East,3/31/2023,7,15,105," 2,425,500.00 "
1004,Cus1076,Socks,West,4/30/2023,3,5,15," 1,497,375.00 "
1005,Cus1110,Jacket,North,5/31/2023,2,60,120," 1,930,400.00 "
1006,Cus1386,Gloves,South,6/30/2023,8,25,200," 4,627,750.00 "
1007,Cus1237,Shirt,East,7/31/2023,12,40,480," 2,425,395.00 "
1008,Cus1459,Shoes,West,8/31/2023,4,15,60," 1,497,360.00 "
1009,Cus1427,Hat,North,9/30/2023,7,10,70," 1,930,280.00 "
1010,Cus1467,Socks,South,10/31/2023,9,30,270," 4,627,550.00 "
1011,Cus1206,Jacket,East,11/30/2023,6,35,210," 2,424,915.00 "
1012,Cus1041,Gloves,West,12/31/2023,5,20,100," 1,497,300.00 "
1013,Cus1438,Shirt,North,1/31/2024,8,50,400," 1,930,210.00 "
1014,Cus1091,Shoes,South,2/29/2024,10,60,600," 4,627,280.00 "
1015,Cus1101,Hat,East,3/31/2024,11,10,110," 2,424,705.00 "
1016,Cus1486,Socks,West,4/30/2024,4,20,80," 1,497,200.00 "
1017,Cus1303,Jacket,North,5/31/2024,3,30,90," 1,929,810.00 "
1018,Cus1129,Gloves,South,6/30/2024,12,25,300," 4,626,680.00 "
1019,Cus1057,Shoes,East,7/31/2024,5,15,75," 2,424,595.00 "
1020,Cus1157,Hat,West,8/31/2024,7,50,350," 1,497,120.00 "
1001,Cus1206,Shirt,North,1/31/2023,5,20,100," 1,929,720.00 "
1002,Cus1351,Shoes,South,2/28/2023,10,50,500," 4,626,380.00 "
1003,Cus1086,Hat,East,3/31/2023,7,15,105," 2,424,520.00 "
1004,Cus1066,Socks,West,4/30/2023,3,5,15," 1,496,770.00 "
1005,Cus1133,Jacket,North,5/31/2023,2,60,120," 1,929,620.00 "
1006,Cus1130,Gloves,South,6/30/2023,8,25,200," 4,625,880.00 "
1007,Cus1293,Shirt,East,7/31/2023,12,40,480," 2,424,415.00 "
1008,Cus1400,Shoes,West,8/31/2023,4,15,60," 1,496,755.00 "
1009,Cus1056,Hat,North,9/30/2023,7,10,70," 1,929,500.00 "
1010,Cus1424,Socks,South,10/31/2023,9,30,270," 4,625,680.00 "
1011,Cus1152,Jacket,East,11/30/2023,6,35,210," 2,423,935.00 "
1012,Cus1008,Gloves,West,12/31/2023,5,20,100," 1,496,695.00 "
1013,Cus1020,Shirt,North,1/31/2024,8,50,400," 1,929,430.00 "
1014,Cus1395,Shoes,South,2/29/2024,10,60,600," 4,625,410.00 "
1015,Cus1393,Hat,East,3/31/2024,11,10,110," 2,423,725.00 "
1016,Cus1401,Socks,West,4/30/2024,4,20,80," 1,496,595.00 "
1017,Cus1264,Jacket,North,5/31/2024,3,30,90," 1,929,030.00 "
1018,Cus1487,Gloves,South,6/30/2024,12,25,300," 4,624,810.00 "
1019,Cus1128,Shoes,East,7/31/2024,5,15,75," 2,423,615.00 "
1020,Cus1210,Hat,West,8/31/2024,7,50,350," 1,496,515.00 "
1001,Cus1206,Shirt,North,1/31/2023,5,20,100," 1,928,940.00 "
1002,Cus1492,Shoes,South,2/28/2023,10,50,500," 4,624,510.00 "
1003,Cus1310,Hat,East,3/31/2023,7,15,105," 2,423,540.00 "
1004,Cus1372,Socks,West,4/30/2023,3,5,15," 1,496,165.00 "
1005,Cus1023,Jacket,North,5/31/2023,2,60,120," 1,928,840.00 "
1006,Cus1358,Gloves,South,6/30/2023,8,25,200," 4,624,010.00 "
1007,Cus1007,Shirt,East,7/31/2023,12,40,480," 2,423,435.00 "
1008,Cus1326,Shoes,West,8/31/2023,4,15,60," 1,496,150.00 "
1009,Cus1284,Hat,North,9/30/2023,7,10,70," 1,928,720.00 "
1010,Cus1307,Socks,South,10/31/2023,9,30,270," 4,623,810.00 "
1011,Cus1307,Jacket,East,11/30/2023,6,35,210," 2,422,955.00 "
1012,Cus1375,Gloves,West,12/31/2023,5,20,100," 1,496,090.00 "
1013,Cus1059,Shirt,North,1/31/2024,8,50,400," 1,928,650.00 "
1014,Cus1202,Shoes,South,2/29/2024,10,60,600," 4,623,540.00 "
1015,Cus1032,Hat,East,3/31/2024,11,10,110," 2,422,745.00 "
1016,Cus1028,Socks,West,4/30/2024,4,20,80," 1,495,990.00 "
1017,Cus1046,Jacket,North,5/31/2024,3,30,90," 1,928,250.00 "
1018,Cus1308,Gloves,South,6/30/2024,12,25,300," 4,622,940.00 "
1019,Cus1012,Shoes,East,7/31/2024,5,15,75," 2,422,635.00 "
1020,Cus1153,Hat,West,8/31/2024,7,50,350," 1,495,910.00 "
1001,Cus1040,Shirt,North,1/31/2023,5,20,100," 1,928,160.00 "
1002,Cus1212,Shoes,South,2/28/2023,10,50,500," 4,622,640.00 "
1003,Cus1156,Hat,East,3/31/2023,7,15,105," 2,422,560.00 "
1004,Cus1259,Socks,West,4/30/2023,3,5,15," 1,495,560.00 "
1005,Cus1217,Jacket,North,5/31/2023,2,60,120," 1,928,060.00 "
1006,Cus1331,Gloves,South,6/30/2023,8,25,200," 4,622,140.00 "
1007,Cus1004,Shirt,East,7/31/2023,12,40,480," 2,422,455.00 "
1008,Cus1217,Shoes,West,8/31/2023,4,15,60," 1,495,545.00 "
1009,Cus1054,Hat,North,9/30/2023,7,10,70," 1,927,940.00 "
1010,Cus1430,Socks,South,10/31/2023,9,30,270," 4,621,940.00 "
1011,Cus1440,Jacket,East,11/30/2023,6,35,210," 2,421,975.00 "
1012,Cus1489,Gloves,West,12/31/2023,5,20,100," 1,495,485.00 "
1013,Cus1397,Shirt,North,1/31/2024,8,50,400," 1,927,870.00 "
1014,Cus1367,Shoes,South,2/29/2024,10,60,600," 4,621,670.00 "
1015,Cus1441,Hat,East,3/31/2024,11,10,110," 2,421,765.00 "
1016,Cus1353,Socks,West,4/30/2024,4,20,80," 1,495,385.00 "
1017,Cus1420,Jacket,North,5/31/2024,3,30,90," 1,927,470.00 "
1018,Cus1441,Gloves,South,6/30/2024,12,25,300," 4,621,070.00 "
1019,Cus1228,Shoes,East,7/31/2024,5,15,75," 2,421,655.00 "
1020,Cus1301,Hat,West,8/31/2024,7,50,350," 1,495,305.00 "
1001,Cus1283,Shirt,North,1/31/2023,5,20,100," 1,927,380.00 "
1002,Cus1263,Shoes,South,2/28/2023,10,50,500," 4,620,770.00 "
1003,Cus1432,Hat,East,3/31/2023,7,15,105," 2,421,580.00 "
1004,Cus1436,Socks,West,4/30/2023,3,5,15," 1,494,955.00 "
1005,Cus1092,Jacket,North,5/31/2023,2,60,120," 1,927,280.00 "
1006,Cus1352,Gloves,South,6/30/2023,8,25,200," 4,620,270.00 "
1007,Cus1351,Shirt,East,7/31/2023,12,40,480," 2,421,475.00 "
1008,Cus1054,Shoes,West,8/31/2023,4,15,60," 1,494,940.00 "
1009,Cus1226,Hat,North,9/30/2023,7,10,70," 1,927,160.00 "
1010,Cus1161,Socks,South,10/31/2023,9,30,270," 4,620,070.00 "
1011,Cus1103,Jacket,East,11/30/2023,6,35,210," 2,420,995.00 "
1012,Cus1440,Gloves,West,12/31/2023,5,20,100," 1,494,880.00 "
1013,Cus1339,Shirt,North,1/31/2024,8,50,400," 1,927,090.00 "
1014,Cus1253,Shoes,South,2/29/2024,10,60,600," 4,619,800.00 "
1015,Cus1012,Hat,East,3/31/2024,11,10,110," 2,420,785.00 "
1016,Cus1038,Socks,West,4/30/2024,4,20,80," 1,494,780.00 "
1017,Cus1458,Jacket,North,5/31/2024,3,30,90," 1,926,690.00 "
1018,Cus1497,Gloves,South,6/30/2024,12,25,300," 4,619,200.00 "
1019,Cus1236,Shoes,East,7/31/2024,5,15,75," 2,420,675.00 "
1020,Cus1472,Hat,West,8/31/2024,7,50,350," 1,494,700.00 "
1001,Cus1191,Shirt,North,1/31/2023,5,20,100," 1,926,600.00 "
1002,Cus1202,Shoes,South,2/28/2023,10,50,500," 4,618,900.00 "
1003,Cus1101,Hat,East,3/31/2023,7,15,105," 2,420,600.00 "
1004,Cus1077,Socks,West,4/30/2023,3,5,15," 1,494,350.00 "
1005,Cus1154,Jacket,North,5/31/2023,2,60,120," 1,926,500.00 "
1006,Cus1020,Gloves,South,6/30/2023,8,25,200," 4,618,400.00 "
1007,Cus1372,Shirt,East,7/31/2023,12,40,480," 2,420,495.00 "
1008,Cus1397,Shoes,West,8/31/2023,4,15,60," 1,494,335.00 "
1009,Cus1308,Hat,North,9/30/2023,7,10,70," 1,926,380.00 "
1010,Cus1297,Socks,South,10/31/2023,9,30,270," 4,618,200.00 "
1011,Cus1089,Jacket,East,11/30/2023,6,35,210," 2,420,015.00 "
1012,Cus1378,Gloves,West,12/31/2023,5,20,100," 1,494,275.00 "
1013,Cus1475,Shirt,North,1/31/2024,8,50,400," 1,926,310.00 "
1014,Cus1261,Shoes,South,2/29/2024,10,60,600," 4,617,930.00 "
1015,Cus1030,Hat,East,3/31/2024,11,10,110," 2,419,805.00 "
1016,Cus1186,Socks,West,4/30/2024,4,20,80," 1,494,175.00 "
1017,Cus1486,Jacket,North,5/31/2024,3,30,90," 1,925,910.00 "
1018,Cus1357,Gloves,South,6/30/2024,12,25,300," 4,617,330.00 "
1019,Cus1364,Shoes,East,7/31/2024,5,15,75," 2,419,695.00 "
1020,Cus1363,Hat,West,8/31/2024,7,50,350," 1,494,095.00 "
1001,Cus1077,Shirt,North,1/31/2023,5,20,100," 1,925,820.00 "
1002,Cus1382,Shoes,South,2/28/2023,10,50,500," 4,617,030.00 "
1003,Cus1259,Hat,East,3/31/2023,7,15,105," 2,419,620.00 "
1004,Cus1496,Socks,West,4/30/2023,3,5,15," 1,493,745.00 "
1005,Cus1247,Jacket,North,5/31/2023,2,60,120," 1,925,720.00 "
1006,Cus1057,Gloves,South,6/30/2023,8,25,200," 4,616,530.00 "
1007,Cus1003,Shirt,East,7/31/2023,12,40,480," 2,419,515.00 "
1008,Cus1301,Shoes,West,8/31/2023,4,15,60," 1,493,730.00 "
1009,Cus1462,Hat,North,9/30/2023,7,10,70," 1,925,600.00 "
1010,Cus1393,Socks,South,10/31/2023,9,30,270," 4,616,330.00 "
1011,Cus1158,Jacket,East,11/30/2023,6,35,210," 2,419,035.00 "
1012,Cus1387,Gloves,West,12/31/2023,5,20,100," 1,493,670.00 "
1013,Cus1340,Shirt,North,1/31/2024,8,50,400," 1,925,530.00 "
1014,Cus1219,Shoes,South,2/29/2024,10,60,600," 4,616,060.00 "
1015,Cus1301,Hat,East,3/31/2024,11,10,110," 2,418,825.00 "
1016,Cus1312,Socks,West,4/30/2024,4,20,80," 1,493,570.00 "
1017,Cus1309,Jacket,North,5/31/2024,3,30,90," 1,925,130.00 "
1018,Cus1107,Gloves,South,6/30/2024,12,25,300," 4,615,460.00 "
1019,Cus1188,Shoes,East,7/31/2024,5,15,75," 2,418,715.00 "
1020,Cus1175,Hat,West,8/31/2024,7,50,350," 1,493,490.00 "
1001,Cus1069,Shirt,North,1/31/2023,5,20,100," 1,925,040.00 "
1002,Cus1065,Shoes,South,2/28/2023,10,50,500," 4,615,160.00 "
1003,Cus1361,Hat,East,3/31/2023,7,15,105," 2,418,640.00 "
1004,Cus1025,Socks,West,4/30/2023,3,5,15," 1,493,140.00 "
1005,Cus1265,Jacket,North,5/31/2023,2,60,120," 1,924,940.00 "
1006,Cus1296,Gloves,South,6/30/2023,8,25,200," 4,614,660.00 "
1007,Cus1094,Shirt,East,7/31/2023,12,40,480," 2,418,535.00 "
1008,Cus1189,Shoes,West,8/31/2023,4,15,60," 1,493,125.00 "
1009,Cus1131,Hat,North,9/30/2023,7,10,70," 1,924,820.00 "
1010,Cus1252,Socks,South,10/31/2023,9,30,270," 4,614,460.00 "
1011,Cus1225,Jacket,East,11/30/2023,6,35,210," 2,418,055.00 "
1012,Cus1412,Gloves,West,12/31/2023,5,20,100," 1,493,065.00 "
1013,Cus1208,Shirt,North,1/31/2024,8,50,400," 1,924,750.00 "
1014,Cus1098,Shoes,South,2/29/2024,10,60,600," 4,614,190.00 "
1015,Cus1424,Hat,East,3/31/2024,11,10,110," 2,417,845.00 "
1016,Cus1408,Socks,West,4/30/2024,4,20,80," 1,492,965.00 "
1017,Cus1402,Jacket,North,5/31/2024,3,30,90," 1,924,350.00 "
1018,Cus1184,Gloves,South,6/30/2024,12,25,300," 4,613,590.00 "
1019,Cus1121,Shoes,East,7/31/2024,5,15,75," 2,417,735.00 "
1020,Cus1066,Hat,West,8/31/2024,7,50,350," 1,492,885.00 "
1001,Cus1136,Shirt,North,1/31/2023,5,20,100," 1,924,260.00 "
1002,Cus1155,Shoes,South,2/28/2023,10,50,500," 4,613,290.00 "
1003,Cus1040,Hat,East,3/31/2023,7,15,105," 2,417,660.00 "
1004,Cus1123,Socks,West,4/30/2023,3,5,15," 1,492,535.00 "
1005,Cus1093,Jacket,North,5/31/2023,2,60,120," 1,924,160.00 "
1006,Cus1219,Gloves,South,6/30/2023,8,25,200," 4,612,790.00 "
1007,Cus1389,Shirt,East,7/31/2023,12,40,480," 2,417,555.00 "
1008,Cus1372,Shoes,West,8/31/2023,4,15,60," 1,492,520.00 "
1009,Cus1265,Hat,North,9/30/2023,7,10,70," 1,924,040.00 "
1010,Cus1013,Socks,South,10/31/2023,9,30,270," 4,612,590.00 "
1011,Cus1306,Jacket,East,11/30/2023,6,35,210," 2,417,075.00 "
1012,Cus1481,Gloves,West,12/31/2023,5,20,100," 1,492,460.00 "
1013,Cus1462,Shirt,North,1/31/2024,8,50,400," 1,923,970.00 "
1014,Cus1436,Shoes,South,2/29/2024,10,60,600," 4,612,320.00 "
1015,Cus1345,Hat,East,3/31/2024,11,10,110," 2,416,865.00 "
1016,Cus1196,Socks,West,4/30/2024,4,20,80," 1,492,360.00 "
1017,Cus1094,Jacket,North,5/31/2024,3,30,90," 1,923,570.00 "
1018,Cus1151,Gloves,South,6/30/2024,12,25,300," 4,611,720.00 "
1019,Cus1170,Shoes,East,7/31/2024,5,15,75," 2,416,755.00 "
1020,Cus1456,Hat,West,8/31/2024,7,50,350," 1,492,280.00 "
1001,Cus1452,Shirt,North,1/31/2023,5,20,100," 1,923,480.00 "
1002,Cus1081,Shoes,South,2/28/2023,10,50,500," 4,611,420.00 "
1003,Cus1286,Hat,East,3/31/2023,7,15,105," 2,416,680.00 "
1004,Cus1467,Socks,West,4/30/2023,3,5,15," 1,491,930.00 "
1005,Cus1285,Jacket,North,5/31/2023,2,60,120," 1,923,380.00 "
1006,Cus1487,Gloves,South,6/30/2023,8,25,200," 4,610,920.00 "
1007,Cus1222,Shirt,East,7/31/2023,12,40,480," 2,416,575.00 "
1008,Cus1042,Shoes,West,8/31/2023,4,15,60," 1,491,915.00 "
1009,Cus1287,Hat,North,9/30/2023,7,10,70," 1,923,260.00 "
1010,Cus1324,Socks,South,10/31/2023,9,30,270," 4,610,720.00 "
1011,Cus1119,Jacket,East,11/30/2023,6,35,210," 2,416,095.00 "
1012,Cus1486,Gloves,West,12/31/2023,5,20,100," 1,491,855.00 "
1013,Cus1435,Shirt,North,1/31/2024,8,50,400," 1,923,190.00 "
1014,Cus1288,Shoes,South,2/29/2024,10,60,600," 4,610,450.00 "
1015,Cus1478,Hat,East,3/31/2024,11,10,110," 2,415,885.00 "
1016,Cus1017,Socks,West,4/30/2024,4,20,80," 1,491,755.00 "
1017,Cus1023,Jacket,North,5/31/2024,3,30,90," 1,922,790.00 "
1018,Cus1043,Gloves,South,6/30/2024,12,25,300," 4,609,850.00 "
1019,Cus1041,Shoes,East,7/31/2024,5,15,75," 2,415,775.00 "
1020,Cus1451,Hat,West,8/31/2024,7,50,350," 1,491,675.00 "
1001,Cus1454,Shirt,North,1/31/2023,5,20,100," 1,922,700.00 "
